Unnamed: 0,Unemployed total ;  Persons ;  Australia ;.2,Unemployed total ;  Persons ;  > New South Wales ;.2,Unemployed total ;  Persons ;  > Victoria ;.2,Unemployed total ;  Persons ;  > Queensland ;.2,Unemployed total ;  Persons ;  > South Australia ;.2,Unemployed total ;  Persons ;  > Western Australia ;.2,Unemployed total ;  Persons ;  > Tasmania ;.2,Unemployed total ;  Persons ;  > Northern Territory ;.1,Unemployed total ;  Persons ;  > Australian Capital Territory ;.1,Unemployed total ;  > Males ;  Australia ;.2,Unemployed total ;  > Males ;  > New South Wales ;.2,Unemployed total ;  > Males ;  > Victoria ;.2,Unemployed total ;  > Males ;  > Queensland ;.2,Unemployed total ;  > Males ;  > South Australia ;.2,Unemployed total ;  > Males ;  > Western Australia ;.2,Unemployed total ;  > Males ;  > Tasmania ;.2,Unemployed total ;  > Males ;  > Northern Territory ;.1,Unemployed total ;  > Males ;  > Australian Capital Territory ;.1,Unemployed total ;  > Females ;  Australia ;.2,Unemployed total ;  > Females ;  > New South Wales ;.2,Unemployed total ;  > Females ;  > Victoria ;.2,Unemployed total ;  > Females ;  > Queensland ;.2,Unemployed total ;  > Females ;  > South Australia ;.2,Unemployed total ;  > Females ;  > Western Australia ;.2,Unemployed total ;  > Females ;  > Tasmania ;.2,Unemployed total ;  > Females ;  > Northern Territory ;.1,Unemployed total ;  > Females ;  > Australian Capital Territory ;.1,> Unemployed looked for full-time work ;  Persons ;  Australia ;.2,> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,> Unemployed looked for full-time work ;  Persons ;  > South Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Males ;  Australia ;.2,> Unemployed looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Males ;  > Victoria ;,> Unemployed looked for full-time work ;  > Males ;  > Queensland ;,> Unemployed looked for full-time work ;  > Males ;  > South Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Females ;  Australia ;.2,> Unemployed looked for full-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Females ;  > Victoria ;,> Unemployed looked for full-time work ;  > Females ;  > Queensland ;,> Unemployed looked for full-time work ;  > Females ;  > South Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Females ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  Persons ;  Australia ;.2,> Unemployed looked for only part-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for only part-time work ;  Persons ;  > Victoria ;,> Unemployed looked for only part-time work ;  Persons ;  > Queensland ;,> Unemployed looked for only part-time work ;  Persons ;  > South Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for only part-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Males ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Males ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Males ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Males ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Females ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Females ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Females ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Females ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,Unemployment rate ;  Persons ;  Australia ;.2,Unemployment rate ;  Persons ;  > New South Wales ;.2,Unemployment rate ;  Persons ;  > Victoria ;.2,Unemployment rate ;  Persons ;  > Queensland ;.2,Unemployment rate ;  Persons ;  > South Australia ;.2,Unemployment rate ;  Persons ;  > Western Australia ;.2,Unemployment rate ;  Persons ;  > Tasmania ;.2,Unemployment rate ;  Persons ;  > Northern Territory ;.1,Unemployment rate ;  Persons ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Males ;  Australia ;.2,Unemployment rate ;  > Males ;  > New South Wales ;.2,Unemployment rate ;  > Males ;  > Victoria ;.2,Unemployment rate ;  > Males ;  > Queensland ;.2,Unemployment rate ;  > Males ;  > South Australia ;.2,Unemployment rate ;  > Males ;  > Western Australia ;.2,Unemployment rate ;  > Males ;  > Tasmania ;.2,Unemployment rate ;  > Males ;  > Northern Territory ;.1,Unemployment rate ;  > Males ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Females ;  Australia ;.2,Unemployment rate ;  > Females ;  > New South Wales ;.2,Unemployment rate ;  > Females ;  > Victoria ;.2,Unemployment rate ;  > Females ;  > Queensland ;.2,Unemployment rate ;  > Females ;  > South Australia ;.2,Unemployment rate ;  > Females ;  > Western Australia ;.2,Unemployment rate ;  > Females ;  > Tasmania ;.2,Unemployment rate ;  > Females ;  > Northern Territory ;.1,Unemployment rate ;  > Females ;  > Australian Capital Territory ;.1,> Unemployment rate looked for full-time work ;  Persons ;  Australia ;.2,> Unemployment rate looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  Persons ;  > Victoria ;,> Unemployment rate looked for full-time work ;  Persons ;  > Queensland ;,> Unemployment rate looked for full-time work ;  Persons ;  > South Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  > Males ;  > Victoria ;,> Unemployment rate looked for full-time work ;  > Males ;  > Queensland ;,> Unemployment rate looked for full-time work ;  > Males ;  > South Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Females ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Females ;  > New South Wales ;
2014-01-01 00:00:00,772.0829283,229.5143158,212.2179292,158.8765415,60.8990492,74.6068318,20.8825793,5.7162096,9.3694719,416.1000168,123.8415841,113.2808481,85.9803602,34.0970584,40.5364166,10.9810455,2.7501042,4.6325997,355.9829115,105.6727318,98.9370811,72.8961813,26.8019908,34.0704152,9.9015338,2.9661053,4.7368722,591.3359265,169.6350665,160.3036977,129.1285388,45.285806,59.6567548,16.2533593,4.6664236,6.4062799,343.1191128,98.5392677,93.4484337,73.4121688,27.6105324,35.7619369,8.9857708,2.4059255,2.955077,248.2168136,71.0957988,66.855264,55.71637,17.6752736,23.8948179,7.2675885,2.2604981,3.4512028,180.7470018,59.8792494,51.9142314,29.7480028,15.6132432,14.950077,4.62922,1.049786,2.963192,72.980904,25.3023164,19.8324143,12.5681914,6.486526,4.7744797,1.9952748,0.3441787,1.6775227,107.7660978,34.576933,32.0818171,17.1798113,9.1267172,10.1755973,2.6339452,0.7056073,1.2856693,6.3830398,6.0693056,6.9088666,6.5730901,7.1945174,5.4485127,8.2265834,4.250769,4.2309016,6.3459491,6.0580424,6.8343866,6.5976805,7.3761313,5.2975228,8.1530241,3.7000708,4.0104174,6.4269476,6.0825589,6.9961633,6.5443206,6.9760045,5.639764,8.3097305,4.9312631,4.4713136,6.9405517,6.3841182,7.5739046,7.4151506,7.9624597,6.0146402,9.686525,4.1723,3.8898254,6.2906539,5.8398439,6.8633388,6.6649496,7.2875745,5.4451283,8.3244892,3.5995784,3.1565869,8.0968785,7.3311238
2014-02-01 00:00:00,837.1655999,244.6349872,222.9871288,181.0710556,63.4799938,90.645583,20.8085537,5.433653,8.1046449,427.6408347,119.471122,107.6227864,97.4223953,34.2438952,49.8483364,11.7382275,2.6893401,4.6047319,409.5247652,125.1638651,115.3643424,83.6486603,29.2360987,40.7972466,9.0703262,2.744313,3.4999129,580.4423963,164.012105,145.4469825,133.357493,47.269639,66.0881964,15.742131,3.764672,4.7611776,334.405774,87.4872239,82.2558264,82.0230059,28.0764676,40.3430596,9.1350646,2.2024932,2.8826327,246.0366223,76.5248811,63.191156,51.3344871,19.1931714,25.7451368,6.6070664,1.5621788,1.8785448,256.7232036,80.6228822,77.5401463,47.7135626,16.2103549,24.5573866,5.0664227,1.668981,3.3434673,93.2350607,31.9838981,25.36696,15.3993894,6.1674276,9.5052767,2.6031629,0.4868469,1.7220992,163.4881429,48.6389841,52.1731864,32.3141732,10.0429273,15.0521098,2.4632598,1.1821342,1.6213681,6.8052672,6.3676021,7.1948587,7.2668146,7.371212,6.5111888,8.1969427,3.8793549,3.6575227,6.4309544,5.7496072,6.4845285,7.2971644,7.3458558,6.3806836,8.6106773,3.4862338,3.9627691,7.2456557,7.0955807,8.0138006,7.2317839,7.4011349,6.6780795,7.7170797,4.3613003,3.3209625,6.7175174,6.0686789,6.831119,7.5682903,8.0827618,6.5126998,9.4208312,3.2273297,2.9109356,6.0654022,5.1553828,6.0193102,7.3172099,7.2570735,6.0327762,8.3715058,3.144494,3.0648979,7.8671409,7.6099294
2014-03-01 00:00:00,766.8110356,211.8855919,214.4004783,166.6652357,65.0274875,73.995289,19.4083623,5.8005238,9.628067,389.6399259,99.5940133,109.1875487,88.3320423,34.8532491,38.9923066,11.3257365,3.13865,4.2163795,377.1711097,112.2915787,105.2129295,78.3331934,30.1742384,35.0029825,8.0826258,2.6618738,5.4116875,529.3535892,144.5442386,145.2499324,116.2954581,47.5523472,52.6874542,13.1972025,4.173211,5.6537452,303.0617592,76.8482233,81.9659726,71.8406171,27.9524025,30.2997912,8.8475296,2.5031607,2.8040622,226.29183,67.6960154,63.2839597,44.454841,19.5999447,22.387663,4.3496729,1.6700503,2.849683,237.4574464,67.3413533,69.1505459,50.3697776,17.4751403,21.3078349,6.2111598,1.6273128,3.9743218,86.5781667,22.74579,27.2215761,16.4914252,6.9008465,8.6925154,2.4782068,0.6354893,1.4123173,150.8792797,44.5955633,41.9289698,33.8783524,10.5742938,12.6153195,3.7329529,0.9918235,2.5620045,6.2329598,5.5056223,6.9313885,6.6699205,7.5235088,5.3561687,7.6088372,4.2216672,4.3030431,5.8807649,4.8215088,6.5945391,6.6154855,7.4754898,5.0384815,8.2389563,4.1751338,3.6246286,6.6440198,6.2982122,7.3193871,6.7323887,7.5797476,5.7607973,6.8723432,4.2778858,5.0376729,6.2333967,5.4112546,6.8937492,6.7423393,8.310742,5.3792168,8.0088473,3.7027457,3.5319439,5.5816761,4.5675748,6.1035007,6.4974527,7.3362163,4.6697836,8.1449345,3.703844,3.0338224,7.388798,6.8469397
2014-04-01 00:00:00,714.2270759,203.2826952,202.9765372,151.5489812,55.0052216,68.9231592,18.6892881,5.2977254,8.503468,378.8294827,103.9334072,106.2379929,80.9232366,31.945073,38.6718093,10.2087386,3.1449512,3.7642739,335.3975932,99.3492879,96.7385444,70.6257446,23.0601486,30.2513499,8.4805495,2.1527742,4.7391941,515.339399,137.768162,141.2022092,120.9112676,41.4945275,51.8929526,12.7997514,4.3064146,4.9641142,303.0132666,78.4907239,83.1582523,70.4708922,25.8801617,32.3827747,7.8654184,2.6502783,2.114765,212.3261324,59.2774381,58.0439569,50.4403755,15.6143658,19.5101778,4.934333,1.6561362,2.8493492,198.8876769,65.5145332,61.774328,30.6377136,13.5106941,17.0302066,5.8895367,0.9913109,3.5393538,75.8162161,25.4426833,23.0797406,10.4523444,6.0649113,6.2890345,2.3433203,0.4946728,1.6495089,123.0714608,40.0718499,38.6945875,20.1853692,7.4457828,10.7411721,3.5462165,0.496638,1.8898449,5.8212597,5.2858367,6.5950203,6.0851372,6.3864846,5.0153237,7.2094456,3.8348051,3.8238977,5.7157039,5.0093552,6.4070811,6.0718498,6.8848003,5.0412068,7.353545,4.1236937,3.2453746,5.9452729,5.6097417,6.8145401,6.1004337,5.8044899,4.9826206,7.0432998,3.4787758,4.4546285,6.0676314,5.1648149,6.6793808,6.9906629,7.2636224,5.3646045,7.5991015,3.8062415,3.063488,5.5531971,4.6451764,6.1265001,6.3590914,6.839912,4.9860031,7.0614109,3.9110359,2.2427864,6.9920031,6.0628778
2014-05-01 00:00:00,717.9358301,216.9009979,189.7669719,152.8871913,57.067409,69.8588779,17.7500911,4.0751533,9.6291378,373.8671365,120.0107047,91.7031568,77.792486,30.3882872,37.1276204,10.250606,2.7111372,3.8831382,344.0686936,96.8902931,98.0638151,75.0947053,26.6791218,32.7312575,7.4994851,1.3640161,5.7459996,531.3398454,163.6078093,124.2195892,120.5482571,46.0575007,54.281587,12.9487205,3.2509908,6.4253909,307.7068965,101.0935138,67.6951605,67.4184864,26.3560795,31.2522643,8.0290578,2.4159004,3.4464338,223.6329489,62.5142955,56.5244286,53.1297707,19.7014212,23.0293227,4.9196627,0.8350904,2.9789571,186.5959847,53.2931885,65.5473827,32.3389343,11.0099083,15.5772909,4.8013706,0.8241626,3.2037468,66.16024,18.9171909,24.0079963,10.3739997,4.0322077,5.8753561,2.2215482,0.2952368,0.4367044,120.4357447,34.3759976,41.5393864,21.9649346,6.9777006,9.7019349,2.5798225,0.5289257,2.7670424,5.8505352,5.6775574,6.1233524,6.132027,6.6409577,5.0421277,6.9797725,2.9006838,4.3966781,5.6588484,5.8049492,5.5484397,5.8769472,6.5436926,4.8042858,7.5676057,3.5267182,3.4242326,6.074108,5.5273135,6.7803415,6.4207199,6.7553286,5.3421182,6.3098387,2.1441676,5.4408917,6.2115039,6.0741997,5.9151731,6.8655675,7.9360445,5.5403517,7.7645154,2.7580677,4.014976,5.6324805,5.9190117,5.057279,6.0612923,6.9038106,4.8006244,7.3534787,3.4365314,3.7447935,7.2348634,6.3431409
2014-06-01 00:00:00,721.8138837,214.8044172,193.8154765,153.5432689,58.7677718,67.9288286,18.4457861,7.0279964,7.4803381,389.6550418,117.3743221,104.2337643,78.6230333,35.1972253,37.8224692,9.9241875,3.7789461,2.701094,332.1588419,97.4300951,89.5817122,74.9202357,23.5705465,30.1063594,8.5215985,3.2490504,4.7792442,533.1631734,155.6477232,138.4328799,119.1900548,45.1825486,50.9646687,13.5535387,6.0881786,4.1035808,316.2369358,94.7708127,80.9112472,65.260968,28.0073354,33.7263261,8.4465669,3.397321,1.7163584,216.9262375,60.8769105,57.5216327,53.9290868,17.1752132,17.2383427,5.1069718,2.6908576,2.3872223,188.6507103,59.156694,55.3825966,34.3532141,13.5852232,16.9641599,4.8922474,0.9398179,3.3767574,73.4181059,22.6035094,23.322517,13.3620653,7.1898899,4.0961431,1.4776206,0.3816251,0.9847356,115.2326044,36.5531846,32.0600796,20.9911488,6.3953333,12.8680168,3.4146267,0.5581928,2.3920218,5.8803396,5.6102855,6.2713804,6.1622046,6.7822943,4.9149258,7.2371678,5.0830556,3.3636512,5.888678,5.6723852,6.2719842,5.9535296,7.5022301,4.9065049,7.3569079,4.9997867,2.35304,5.8705879,5.537256,6.270678,6.3975245,5.9322156,4.9255461,7.102541,5.183463,4.4418512,6.2653024,5.8346084,6.5709103,6.8282408,7.7435867,5.2672002,8.2674331,5.3559585,2.5466894,5.8157566,5.5733191,6.0253829,5.9411559,7.3532019,5.2127833,7.8418353,5.0008949,1.8589209,7.0609719,6.2939697
2014-07-01 00:00:00,741.7106201,214.7370706,208.1323296,159.37154,57.8178062,67.4312383,18.0093642,7.4445232,8.766748,405.5228909,112.3778509,114.8494339,88.5194768,33.5886807,38.0324748,10.2916449,4.3341221,3.5292069,336.1877292,102.3592197,93.2828957,70.8520632,24.2291255,29.3987635,7.7177194,3.1104011,5.2375411,540.5975949,156.500716,144.973251,119.3666518,43.4935116,51.7671513,13.804161,5.4051638,5.2869883,322.2366065,89.6592286,85.6178313,72.5024494,27.2597647,32.946658,8.5698097,3.2249046,2.4559602,218.3609884,66.8414875,59.3554196,46.8642024,16.233747,18.8204933,5.2343513,2.1802592,2.8310281,201.1130252,58.2363545,63.1590786,40.0048882,14.3242946,15.664087,4.2052032,2.0393594,3.4797596,83.2862844,22.7186223,29.2316026,16.0170274,6.3289161,5.0858168,1.7218351,1.1092175,1.0732466,117.8267408,35.5177322,33.9274761,23.9878608,7.9953785,10.5782702,2.4833681,0.9301419,2.406513,6.0380858,5.6122785,6.6813872,6.3967571,6.7448684,4.8839103,7.0894326,5.4935682,3.9192915,6.1165848,5.4086884,6.8438953,6.6986896,7.2283687,4.9879563,7.5700331,5.8406488,3.0618228,5.9460375,5.8542068,6.491607,6.055742,6.1725036,4.7555792,6.5360828,5.0734626,4.8309196,6.2975558,5.7486347,6.897322,6.7804786,7.591901,5.2484436,8.4357803,4.8410569,3.2041241,5.8643052,5.1482338,6.3675202,6.5480069,7.2105925,5.0301978,8.0398508,4.8235841,2.5851282,7.0681549,6.8146852
2014-08-01 00:00:00,733.8306401,214.3809656,211.1854168,159.5258944,48.7635486,65.4795499,17.8228631,5.4420079,11.2303939,396.8414213,111.6700324,114.3680946,87.8815359,27.6058115,35.7259109,10.7303625,3.4347621,5.4249115,336.9892188,102.7109332,96.8173222,71.6443585,21.1577371,29.753639,7.0925007,2.0072458,5.8054823,517.193509,148.7326309,148.4237996,112.1772695,35.745112,47.8146565,13.0351936,4.4771869,6.78766,312.6961435,87.0818573,89.4770583,68.8776955,21.8785352,30.1073217,8.4879127,3.0751601,3.7106026,204.4973655,61.6507736,58.9467413,43.299574,13.8665768,17.7073348,4.5472809,1.4020268,3.0770573,216.6371311,65.6483347,62.7616172,47.3486248,13.0184365,17.6648934,4.7876695,0.964821,4.4427339,84.1452778,24.5881751,24.8910363,19.0038404,5.7272763,5.6185892,2.2424498,0.3596019,1.7143089,132.4918533,41.0601596,37.8705809,28.3447845,7.2911603,12.0463042,2.5452197,0.6052191,2.728425,5.962906,5.5863671,6.7597625,6.3917087,5.6865415,4.7501768,6.973398,3.9900315,5.0798892,5.992618,5.4061662,6.7985694,6.6218566,5.998705,4.6779176,7.9096571,4.6033094,4.8008733,5.9282924,5.7964294,6.7144877,6.1303551,5.3249864,4.8399454,5.9142574,3.249283,5.37161,6.0979522,5.5725117,7.0319292,6.4971721,6.2845983,4.9334518,8.0756205,3.9762257,4.160597,5.7551331,5.1160595,6.6277806,6.2966255,5.8487288,4.6582531,8.0408177,4.4980427,3.9907438,6.7090419,6.3760374
2014-09-01 00:00:00,746.4175677,222.3516343,210.7143653,154.1516859,56.0436054,69.1022302,18.9289791,4.6529483,10.4721194,400.1178857,116.518728,115.5311602,77.4427225,31.637472,39.5473341,11.8658079,2.9014585,4.6732025,346.299682,105.8329062,95.1832051,76.7089633,24.4061334,29.5548961,7.0631712,1.7514898,5.7989168,525.0532297,159.3193632,144.3751272,111.4777938,37.0978091,48.679314,14.7065424,3.7773882,5.6198917,311.4906945,91.8272468,86.8091635,62.057072,23.525374,31.4713171,10.0869117,2.6484667,3.0651427,213.5625351,67.4921165,57.5659637,49.4207218,13.5724351,17.207997,4.6196307,1.1289214,2.554749,221.3643381,63.032271,66.3392381,42.673892,18.9457963,20.4229162,4.2224367,0.8755601,4.8522277,88.6271912,24.6914813,28.7219967,15.3856505,8.1120979,8.076017,1.7788962,0.2529917,1.6080598,132.7371469,38.3407898,37.6172414,27.2882416,10.8336984,12.3468991,2.4435405,0.6225683,3.2441678,6.0782219,5.7971661,6.7497665,6.234067,6.5159797,4.9937726,7.4204313,3.4851952,4.8108208,6.0485565,5.6082831,6.8545167,5.9316163,6.8455283,5.1664712,8.7292367,4.0034202,4.2336916,6.112862,6.0204016,6.6268462,6.5723965,6.1332387,4.7799724,5.9274228,2.8698075,5.4045388,6.1746085,5.9334688,6.837933,6.4660811,6.4757015,4.978439,8.9311849,3.4809681,3.5335547,5.7233447,5.3488302,6.430928,5.7130655,6.2492076,4.8668851,9.1849633,4.0569153,3.3539974,6.9769645,6.9699933
2014-10-01 00:00:00,751.9593601,220.7370731,206.7361035,167.3217887,57.1005548,67.3080275,16.4187566,3.944736,12.39232,403.1502159,112.1498906,110.8260373,88.3069016,32.496666,40.5391812,10.6404744,2.1518565,6.0392084,348.8091442,108.5871825,95.9100662,79.0148872,24.6038888,26.7688463,5.7782822,1.7928795,6.3531115,518.8850343,152.8089588,137.9110187,122.0549258,39.5933571,43.7429812,11.6347308,3.2366015,7.9024603,313.3166382,86.9580157,86.2818965,71.9260013,23.5838415,30.2091788,8.3107316,1.9368947,4.110078,205.5683961,65.8509431,51.6291222,50.1289246,16.0095155,13.5338024,3.3239992,1.2997069,3.7923823,233.0743258,67.9281143,68.8250848,45.2668629,17.5071977,23.5650463,4.7840257,0.7081344,4.4898597,89.8335777,25.1918748,24.5441407,16.3809003,8.9128244,10.3300024,2.3297428,0.2149618,1.9291304,143.2407481,42.7362394,44.2809441,28.8859626,8.5943733,13.2350439,2.454283,0.4931726,2.5607292,6.1124438,5.7435624,6.6167115,6.7389499,6.6743943,4.8578419,6.4043391,2.915408,5.6639755,6.0780926,5.4169675,6.5900704,6.6502359,7.0301656,5.2649153,7.812486,2.8983131,5.4786951,6.1526335,6.1249589,6.6477653,6.8409396,6.2562244,4.3486504,4.8083856,2.9361939,5.8521055,6.1041191,5.7531613,6.5375075,6.995973,6.8223906,4.4914011,7.1342324,2.9362308,4.856481,5.7515536,5.0932807,6.4014419,6.5254093,6.2512767,4.6875272,7.5999158,2.9055004,4.4496035,6.733195,6.9406038
2014-11-01 00:00:00,723.7626939,224.9729917,197.3014958,153.2139818,54.9011897,61.9768325,17.3153522,5.091865,8.9889851,398.2224134,125.0020241,109.4420402,82.2393941,27.2178713,36.0191221,10.5348018,3.0929676,4.6741921,325.5402805,99.9709675,87.8594556,70.9745878,27.6833184,25.9577104,6.7805504,1.9988974,4.3147931,518.4149137,157.3639528,141.8152473,114.7616636,38.5427136,43.0819056,12.0499764,4.2450981,6.5543564,318.5196097,97.2578378,88.8065098,68.4589019,21.1900636,28.0957841,7.8435433,2.8659984,4.0009708,199.895304,60.106115,53.0087375,46.3027616,17.3526499,14.9861215,4.2064331,1.3790996,2.5533856,205.3477802,67.6090388,55.4862485,38.4523183,16.3584762,18.8949268,5.2653758,0.846767,2.4346287,79.7028037,27.7441863,20.6355305,13.7804921,6.0278077,7.923338,2.6912586,0.2269692,0.6732213,125.6449765,39.8648525,34.8507181,24.6718261,10.3306685,10.9715888,2.5741172,0.6197978,1.7614074,5.8816251,5.8298187,6.3120178,6.2314477,6.4123217,4.4671544,6.6712422,3.7120488,4.0553276,5.9811333,5.9481887,6.4656332,6.2846724,5.9459482,4.6677722,7.5873006,4.126828,4.1729537,5.7643127,5.6882782,6.1305828,6.170892,6.9481396,4.2157343,5.6174878,3.2124495,3.9351649,6.0767049,5.8734127,6.6792839,6.6588365,6.717453,4.356118,7.2472533,3.7280533,4.0369318,5.785357,5.5891918,6.5190328,6.2555874,5.6551514,4.2366896,7.1759083,4.1985397,4.2809937,6.6068699,6.4000297
2014-12-01 00:00:00,731.9524648,221.9534962,197.5065151,148.4757349,56.3661634,77.1356084,17.0876517,4.4203729,9.0069222,390.4207316,118.7727361,102.5812121,81.4298857,28.864496,41.6901444,9.9979669,2.8610814,4.223209,341.5317332,103.1807601,94.925303,67.0458493,27.5016674,35.445464,7.0896848,1.5592915,4.7837132,528.9444552,158.9194909,137.2958711,112.5005233,43.2016522,55.1959175,13.093253,3.8855273,4.85222,312.3258941,92.1081343,77.8512143,68.676853,24.7201111,34.8115477,8.8710018,2.7152655,2.5717664,216.618561,66.8113566,59.4446568,43.8236703,18.4815411,20.3843698,4.2222512,1.1702618,2.2804536,203.0080096,63.0340053,60.210644,35.9752117,13.1645112,21.9396909,3.9943987,0.5348456,4.1547022,78.0948375,26.6646018,24.7299977,12.7530327,4.1443848,6.8785968,1.1269651,0.1458159,1.6514426,124.9131721,36.3694035,35.4806462,23.222179,9.0201263,15.0610941,2.8674336,0.3890297,2.5032596,5.8802479,5.7140314,6.1999706,5.9608096,6.5440072,5.4860474,6.5532387,3.250562,4.0443082,5.8175235,5.6386508,6.0022906,6.1372445,6.233821,5.3499836,7.1962872,3.8974624,3.6969927,5.9536286,5.8033373,6.4287725,5.7597045,6.9045952,5.6552128,5.8198537,2.4917116,4.4100702,6.0917214,5.8367065,6.3517743,6.3599341,7.462887,5.4835357,7.6791311,3.496882,2.9816796,5.6068361,5.2483164,5.6133413,6.2023129,6.5408327,5.1977567,7.8956358,4.1294173,2.6933448,6.9595061,6.9037385
2015-01-01 00:00:00,837.6400707,257.5791167,224.8792743,169.0926599,69.7147955,81.6808609,18.3663815,5.4347373,10.8922447,460.0107693,145.6502362,122.5740526,95.620008,35.4490975,43.0328298,10.1942648,2.9824277,4.5078527,377.6293014,111.9288805,102.3052217,73.4726519,34.2656979,38.648031,8.1721168,2.4523095,6.384392,593.6821089,184.795106,148.4143531,128.687584,53.2134366,54.7770078,13.3219431,4.0862349,6.3864436,357.3179432,112.2280818,87.4669672,81.9116082,29.0982105,33.3787262,8.2900518,2.5918425,2.3524549,236.3641657,72.5670242,60.9473858,46.7759758,24.115226,21.3982815,5.0318913,1.4943924,4.0339887,243.9579618,72.7840107,76.4649213,40.4050759,16.5013589,26.9038531,5.0444385,1.3485024,4.5058011,102.6928261,33.4221544,35.1070854,13.7083998,6.350887,9.6541036,1.904213,0.3905852,2.1553977,141.2651357,39.3618563,41.3578359,26.6966761,10.1504719,17.2497495,3.1402255,0.9579172,2.3504034,6.807303,6.7175092,7.1205062,6.9059464,8.1083296,5.8741097,7.1419529,3.9838103,4.9514957,6.898202,6.9848807,7.1562746,7.3080215,7.6912628,5.5297139,7.3976476,4.0516617,4.0404366,6.6997593,6.3987796,7.0781193,6.4445016,8.5902313,6.3118153,6.8467414,3.9042928,5.8890942,6.9030951,6.8435222,6.9633563,7.3863257,9.0991743,5.4959803,7.8243809,3.6212502,3.9485191,6.4806918,6.508389,6.3464418,7.5075036,7.6583358,4.9952838,7.4002585,3.905517,2.5186405,7.6576187,7.4356643
